RPTID	YR	NAME	OPID	OSTREET	OCITY	OCOUNTY	OSTATE	OZIP	HSTREET	HCITY	HCOUNTY	HSTATE	HZIP	STOP	T1M1_1	T1M1_2	T1M1_3	T1M1_4	T1M1_5	T1M1_6	T1M1_7	T1M1T	T1M2_1	T1M2_2	T1M2_3	T1M2_4	T1M2_5	T1M2_6	T1M2_7	T1M2T	G1M1_1	G1M1_2	G1M1_3	G1M1_4	G1M1_5	G1M1_6	G1M1_7	G1M1T	G1M2_1	G1M2_2	G1M2_3	G1M2_4	G1M2_5	G1M2_6	G1M2_7	G1M2T	T2M1_1	T2M1_2	T2M1_3	T2M1_4	T2M1_5	T2M1_6	T2M1T	T2M2_1	T2M2_2	T2M2_3	T2M2_4	T2M2_5	T2M2_6	T2M2T	G2M1_1	G2M1_2	G2M1_3	G2M1_4	G2M1_5	G2M1_6	G2M1T	G2M2_1	G2M2_2	G2M2_3	G2M2_4	G2M2_5	G2M2_6	G2M2T	STOT_1	STOT_2	STOT_3	STOT_4	STOT_5	STOT_6	TOTT	CTC1	CTC2	CGC1	CGC2	CTOF1	CTOF2	CGOF1	CGOF2	CTCD1	CTCD2	CGCD1	CGCD2	CTO1	CTO2	CGO1	CGO2	KNLKT	KNLKG	DTON	DTOFF	DTOUT	DGON	DGOFF	DGOUT	DOR	DOE
20000047	2000	PRIME NATURAL RESOURCES INC 	31379	2500 CITY WEST BLVD #2352	HOUSTON	HARRIS	TX	77042-    						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/26/01	01/29/01
20000048	2000	BASS ENTERPRISES PRODUCTION CO	30073	117 TURA	EL CAMPO	WHARTON	TX	77437	201 MAIN STREET	FORT WORTH		TX	76102	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	21	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	0	0	0	21	0	3	0	0	0	0	3	0	12	12	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/26/01	01/29/01
20000049	2000	BEAR CREEK STORAGE CO	1217	1900 5TH AVENUE NORTH	BIRMINGHAM	JEFFERSON	AL	35203						LA	0	25	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	12	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/26/01	01/29/01
20000051	2000	PROJECT ORANGE ASSOCIATES LP 	31389	520 EAST TAYLOR ST	SYRACUSE	ONONDAGA                 	NY	13202-						NY	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/26/01	01/29/01
20000052	2000	NORTH COUNTRY GAS PIPELINE	30679	P.O. BOX 2985	PLATTSBURGH	CLINTON	NY	12901	"302 SOUTH 36TH STREET, SU"	OMAHA		NE	68131	NY	0	22	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/26/01	01/30/01
20000053	2000	CLAIBORNE NATURAL GAS INC	2465	PO BOX 158	BROOKHAVEN	LINCOLN	MS	39601						MS	0	26	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/30/01
20000054	2000	SENECA RESOURCES CORP	18201	1201 LOUISIANA -SUITE 400	HOUSTON	HARRIS	TX	77002						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/30/01
20000055	2000	PRINCESS THREE CORPORATION	1045	"1773 HWY 79 S, PO BOX 198"	HENDERSON	RUSK	TX	75653						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/30/01
20000056	2000	"NEW MEXICO NATURAL GAS, INC."	4604	3615 W. PIONEER PKWY #D	ARLINGTON	TARRANT	TX	76013						TX	0	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/30/01
20000057	2000	WOLF ENERGY	3120	201 W. WALL SUITE 101	MIDLAND	MIDLAND	TX	79701						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/31/01
20000058	2000	STEUBEN GAS STORAGE COMPANY	30573	"4979 DOWNS RD,PO BOX 1145"	CANISTEO	STEUBEN	NY	14823						NY	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	15	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/31/01
20000059	2000	PPL INTERSTATE ENERGY CO 	8166	214 SHOEMAKER RD	POTTSTOWN	MONTGOMERY	PA	19464						PA	0	36	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	02/07/01
20000060	2000	DAL - TILE CORP	3081	7834 HAWN FRWY	DALLAS		TX	75217						TX	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/31/01
20000061	2000	ASSOCIATED MILK PRODUCERS INC PIPELINE	31114	136 EAST RAILWAY	FREEMAN	HUTCHINSON	SD	57029						SD	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/31/01
20000062	2000	INTERMOUNTAIN GAS CO	8160	555 S. COLE ROAD	BOISE	ADA	ID	83709						ID	0	330	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	245	77	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	245	77	0	0	330	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	01/29/01	01/31/01
20000063	2000	"INTEGRATED SERVICES, INC"	876	"624 S BOSTON, SUITE 740"	TULSA	TULSA	OK	74119						AR TX MO	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/29/01	01/31/01
20000064	2000	MOULTON MUNICIPAL GAS SYSTEM	12823	111 SOUTH MAIN	MOULTON	APPANOOSE	IA	52572	111 SOUTH MAIN	MOULTON		IA	52572	IA	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000065	2000	AEDC (USA) INC.	856	"1990 POST OAK BLVD., #150"	HOUSTON	HARRIS	TX	77056						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	18	0	0	0	18	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000066	2000	PELICAN RESERVE PIPELINE CO	15208	"2400 AUGUSTA, SUITE 212"	HOUSTON	HARRIS	TX	77057	"2400 AUGUSTA, SUITE 212"	HOUSTON	HARRIS	TX	77057	TX	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000067	2000	MALLARD PIPELINE CO	12057	"2400 AUGUSTA, SUITE 212"	HOUSTON	HARRIS	TX	77057	"2400 AUGUSTA, SUITE 212"	HOUSTON	HARRIS	TX	77057	LA	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000068	2000	SOUTHERN GAS TRANSMISSION CO	18499	P.O. BOX 1483	MOBILE	MOBILE                   	AL	36633						AL	0	50	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000069	2000	BAY GAS STORAGE CO. LTD.	30026	PO BOX 1368	MOBILE	MOBILE	AL	36633						AL	0	24	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	23	0	0	24	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	24	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000070	2000	MOUNTAIN GAS RESOURCES INC.	15844	P.O. BOX 100	GREEN RIVER	SWEETWATER	WY	82935	"12200 N. PECOS STREET, SU"	DENVER		CO	80234	WY	0	13	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000071	2000	BRAMMER SUPPLY INC	31120	3314 EAST HWY 82	GAINESVILLE	COOKE	TX	76240						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/26/01	01/31/01
20000072	2000	LYONDELL CHEMICAL WORLDWIDE INC 	31259	PO BOX 3411	LAKE CHARLES		LA	70602-    	1221 MCKINEY ST	HOUSTON		TX	77010-    	LA	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	01/29/01	02/13/01
20000072	2000	LYONDELL CHEMICAL WORLDWIDE INC 	31259	PO BOX 3411	LAKE CHARLES	CALCASIEU	LA	70602	1221 MCKINEY ST	HOUSTON		TX	77010-    	LA	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	01/29/01	02/13/01
20000073	2000	CASTLE GAS CORPORATION	910	231 W BEAUREGARD	SAN ANGELO	TOM GREEN	TX	76903						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000074	2000	"GRAYVILLE GAS DEPT, CITY OF"	6640	122 S COURT STREET	GRAYVILLE		IL	62844						IL	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000075	2000	APACHE CORP	550	4901 W BROADWAY	PEARLAND	BRAZORIA	TX	-7-7581	2000 POST OAK BLVD SUIT 1	HOUSTON		TX	75708	TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	02/08/01
20000076	2000	ALCORN GAS GATHERING INC	25158	1405 COLONY CIRCLE	LONGVIEW	GREGG	TX	75604						MS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000077	2000	"LAMAR UTILITIES BOARD, CITY OF"	11175	100 NORTH SECOND STREET	LAMAR	PROWERS	CO	81052						CO	0	40	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	16	24	0	0	0	40	0	0	0	0	0	0	0	0	9	22	0	0	0	31	0	0	0	0	0	0	0	0	25	46	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000078	2000	SOMOCO INC	18383	13685 S WEST BAY SHORE DR	TRAVERSE CITY	LEELANAU	MI	49684						MI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	01/31/01
20000079	2000	NEUMIN PRODUCTION CO.	30716	103 FANNIN RD. PO BOX 769	POINT COMFORT	CALHOUN	TX	77978						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	20	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	02/01/01
20000080	2000	LAVACA PIPELINE CO	11272	PO BOX 769	POINT COMFORT	CALHOUN	TX	77978						TX	0	112	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	91	12	0	0	112	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	9	92	12	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/00	02/01/01
20000081	2000	SEILING PUBLIC WORKS AUTH	18172	"P.O. BOX 1043, 315 N MAIN"	SEILING	DEWEY	OK	73663						OK	0	21	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	21	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/00	02/01/01
20000082	2000	PIONEER NATURAL GAS CO	15602	P.O.BOX 585	PAWNEE	BEE	TX	78145	5205 N OCONNOR BLVD SUITE	IRVING		TX	75039	TX	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/00	02/01/01
20000083	2000	KAISER-FRANCIS OIL COMPANY	30718	PO BOX 21468	TULSA	TULSA	OK	74121						OK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	5	0	0	14	0	0	0	0	0	0	0	0	1	8	5	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/00	02/01/01
20000084	2000	GENERAL CHEMICAL CORPORATION	30976	PO BOX 551	GREEN RIVER	SWEETWATER	WY	82935	90 EAST HALSEY RD	PARSIPPANY		NJ	07054	WY	0	10	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/00	02/01/01
20000085	2000	"HUGOTON, CITY OF"	30038	114 EAST 5TH	HUGOTON	STEVENS	KS	67951	1601 S WASHINGTON	HUGOTON	STEVENS	KS	67951	KS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/00	02/01/01
20000086	2000	AMOCO PRODUCTION CO	450	200 AMOCO COURT	FARMINGTON	SAN JUAN	NM	87401-    						NM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	15	0	0	0	0	0	0	0	0	10	5	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/01	02/07/01
20000087	2000	CEREZA ENERGY	31252	1706 E 12TH ST CHERRY ISL	WILMINGTON		DE	19802	"1000 WESTLAKE DRIVE, SUIT"	BERWYN		PA	19312	DE	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/30/00	02/01/01
20000088	2000	HENDERSON PIPELINE CO	26372	401 EDWARDS ST SUITE 1400	SHREVEPORT	CADDO	LA	71101						TX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	4	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/31/00	02/01/01
20000089	2000	PEAKE ENERGY INC	15225	"3349 BOWLING GREEN ROAD, "	CANEYVILLE	GRAYSON	KY	42721	P.O. BOX 8	RAVENSWOOD		WV	26164	KY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	35	0	0	10	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	27	0	0	0	69	0	0	0	0	0	0	0	0	42	27	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/31/00	02/01/01
20000090	2000	EASTERN SHORE NATURAL GAS CO	4149	417 BANK LANE	DOVER	KENT	DE	19904						PA DE MD	0	284	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	260	19	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	260	19	0	0	284	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/31/00	02/01/01
20000091	2000	BEDFORD NATURAL GAS SYSTEM	1232	625 COURT AVE.	BEDFORD	TAYLOR	IA	50833						IA	0	17	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	01/31/00	02/01/01
20000092	2000	TAURUS ENERGY CORP	19109	ROUTE 4 - BOX 105	CISCO	CALLAHAN	TX	76437	"5735 PINELAND DR., SUITE "	DALLAS		TX	75231	TX	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02/02/01	02/13/01
20000093	2000	HUGGS INTRASTATE GAS TRANSMISSION CORP	7634	"333 TEXAS STREET,  #840"	SHREVEPORT	CADDO PARISH	LA	-7-1101						LA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	0	0	0	16	0	0	0	0	0	0	0	0	12	4	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02/02/01	02/07/01
20000094	2000	HANLEY & BIRD	7009	"BOX 39-B, SIGEL STAR ROUT"	BROOKVILLE	JEFFERSON	PA	15825						PA	3	2	13	0	0	10	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	28	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02/02/01	02/07/01
20000095	2000	DAKOTA GASIFICATION COMPANY	515	420 COUNTY ROAD 26	BEULAH	MERCER	ND	-5-8523						ND	0	35	2	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	35	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	02/02/01	02/07/01
